precision,recall,f1,roc_auc,pr_auc,method,fp_per_day,actor_precision,actor_recall,actor_f1
0.006907816381393133,0.20588235294117646,0.013367135284627794,0.7990992191199455,0.008325913325830662,Isolation Forest,58.25149700598802,0.1568627450980392,0.8888888888888888,0.26666666666666666
0.0037475822050290135,0.06288032454361055,0.007073588134626355,0.4548957973902055,0.0027996376489634505,One-Class SVM,32.89820359281437,0.08183079056865465,0.8194444444444444,0.14880201765447668
