mean,std,ci95_low,ci95_high,metric
0.020510532965047894,0.0318158327446583,-0.0030589657700537086,0.0440800317001495,precision
0.22645609968125183,0.2320866475659886,0.05452390509932786,0.3983882942631758,recall
0.02771704607426939,0.03151686600511342,0.0043690249992401516,0.051065067149298635,f1
0.7004392969990656,0.1386576624395888,0.5977202631862314,0.8031583308118998,roc_auc
0.016435497927396448,0.019436502995633043,0.002036735008098499,0.030834260846694397,pr_auc
73.76561163387511,121.87036585638592,-16.517218834572105,164.04844210232233,fp_per_day
